-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  59.4324   longitude 24.7441 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 27.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2019,3,8,1.64,2.62,0.39,7.21,0.09,0.15,1.54,0.89,1.22,0.47,4.13,95.38,3.79,98.41,9.58,10.57,7.7,2.87,200.8
2019,3,9,2.32,3.0,0.54,6.64,0.12,0.16,0.61,-1.13,-0.26,0.25,3.57,88.1,3.23,98.5,11.57,17.38,7.24,10.14,243.8
2019,3,10,2.04,3.0,0.47,6.57,0.11,0.17,-0.84,-2.79,-1.81,-0.72,3.21,87.25,1.37,98.24,6.32,8.64,4.38,4.26,261.9
2019,3,11,1.71,3.13,0.38,6.42,0.1,0.13,-4.99,-6.59,-5.79,-3.52,2.31,91.18,2.45,98.84,5.99,7.62,4.65,2.97,291.2
2019,3,12,1.86,3.17,0.41,6.6,0.1,0.13,-4.64,-6.59,-5.62,-3.89,2.29,88.83,0.35,100.04,5.38,7.7,1.53,6.17,325.9
2019,3,13,2.11,3.2,0.46,6.5,0.12,0.17,-2.4,-4.4,-3.4,-2.48,2.75,87.29,1.87,100.22,6.5,10.47,1.68,8.79,154.6
2019,3,14,1.28,2.87,0.27,7.3,0.09,0.13,0.47,-0.42,0.03,-0.14,3.72,93.93,1.25,99.46,7.97,8.71,7.3,1.41,155.9
2019,3,15,0.96,2.99,0.2,7.29,0.07,0.1,1.04,0.44,0.74,0.25,3.97,95.63,1.62,99.07,6.73,8.5,4.95,3.55,180.7
2019,3,16,1.03,2.97,0.21,7.38,0.07,0.13,0.88,0.36,0.62,0.24,3.95,96.2,1.65,98.82,4.89,7.99,3.13,4.86,149.8
2019,3,17,1.23,3.31,0.25,7.09,0.09,0.15,0.65,0.04,0.34,0.09,3.84,95.66,7.02,99.43,7.34,11.57,3.16,8.41,170.2
2019,3,18,1.79,3.39,0.35,7.22,0.11,0.18,1.83,1.09,1.46,0.73,4.14,94.7,1.9,99.5,8.22,9.45,7.35,2.1,192.0
2019,3,19,1.5,3.44,0.29,7.43,0.1,0.16,1.36,0.89,1.12,0.66,4.04,96.54,2.24,100.42,5.46,8.37,3.17,5.2,232.1
2019,3,20,1.96,3.59,0.37,7.19,0.12,0.3,0.82,-0.57,0.12,0.4,3.61,90.68,2.05,101.32,7.89,11.54,5.06,6.48,250.6
2019,3,21,2.05,3.57,0.38,6.86,0.13,0.3,1.65,1.08,1.37,1.11,4.07,95.9,3.58,101.18,7.54,9.19,6.46,2.73,253.8
2019,3,22,4.08,4.11,0.75,5.57,0.2,0.39,1.56,-1.25,0.15,0.79,3.41,81.82,0.0,101.99,8.6,12.26,3.67,8.59,309.7
2019,3,23,1.3,3.5,0.23,6.8,0.09,0.24,1.29,-0.14,0.58,0.65,3.77,90.25,0.77,101.3,9.83,12.84,3.85,8.99,222.3
2019,3,24,4.09,4.18,0.72,5.72,0.2,0.35,2.27,-0.04,1.12,1.5,3.78,84.97,0.0,100.48,10.33,12.32,8.41,3.91,271.0
2019,3,25,3.08,4.05,0.54,6.14,0.17,0.28,1.2,-0.24,0.48,1.17,3.75,90.26,1.24,100.1,6.56,7.99,5.33,2.66,283.8
2019,3,26,4.07,4.33,0.7,5.47,0.2,0.34,0.12,-3.4,-1.64,0.33,2.94,78.15,0.05,100.56,5.77,8.43,3.47,4.96,334.3
2019,3,27,3.89,4.34,0.66,5.77,0.2,0.35,0.15,-2.73,-1.29,0.66,3.07,81.86,0.05,101.52,3.51,5.56,2.35,3.21,281.9
2019,3,28,3.31,4.26,0.55,6.53,0.19,0.56,2.55,1.29,1.92,2.15,4.13,91.74,0.16,101.72,6.85,8.89,4.7,4.19,255.2
2019,3,29,3.82,4.26,0.62,6.37,0.21,0.54,3.32,2.61,2.96,2.9,4.57,95.18,0.13,100.78,9.71,11.56,8.04,3.52,249.8
2019,3,30,3.24,4.39,0.52,7.01,0.19,0.51,2.99,2.45,2.72,2.65,4.53,96.19,0.89,100.49,7.42,8.71,6.17,2.54,255.5
2019,3,31,1.8,4.48,0.28,7.18,0.12,0.31,2.54,0.92,1.73,1.97,4.09,89.1,2.43,100.1,8.91,11.32,7.01,4.31,279.8
2019,4,1,4.7,4.73,0.73,5.61,0.23,0.42,1.75,-1.03,0.36,1.7,3.47,82.36,0.01,101.9,7.54,8.91,6.25,2.66,290.8
2019,4,2,4.64,4.86,0.71,5.72,0.23,0.59,2.08,-1.51,0.29,1.74,3.33,78.18,0.01,102.4,6.21,7.66,3.76,3.9,225.5
2019,4,3,4.76,4.77,0.72,5.67,0.23,0.55,3.81,-0.49,1.66,2.8,3.63,74.04,0.0,102.01,6.94,7.67,6.02,1.65,174.9
2019,4,4,4.66,4.69,0.69,5.78,0.22,0.52,4.45,0.66,2.55,3.3,3.95,77.62,0.0,101.6,5.87,7.14,3.97,3.17,181.2
2019,4,5,4.35,4.63,0.64,5.94,0.21,0.47,4.72,0.43,2.58,3.31,3.88,74.94,0.0,101.76,4.54,5.42,3.12,2.3,172.1
2019,4,6,4.78,4.84,0.69,5.9,0.23,0.51,5.16,0.54,2.85,3.78,3.91,72.98,0.0,101.97,4.92,5.5,4.33,1.17,141.1
2019,4,7,4.27,4.41,0.61,6.45,0.2,0.43,5.02,2.33,3.68,4.05,4.51,83.48,0.35,100.84,5.58,7.43,4.27,3.16,174.9
2019,4,8,1.65,4.83,0.23,7.66,0.1,0.23,2.15,0.77,1.46,2.89,4.02,90.65,2.37,100.21,4.67,5.72,3.27,2.45,243.3
2019,4,9,1.77,5.03,0.25,7.6,0.13,0.31,1.72,0.75,1.23,2.64,4.01,93.21,1.93,100.19,3.2,5.78,1.24,4.54,320.4
2019,4,10,1.69,5.24,0.23,7.42,0.12,0.28,-0.04,-2.1,-1.07,1.43,3.23,86.12,1.54,101.17,6.2,7.87,4.97,2.9,359.8
2019,4,11,3.36,5.26,0.46,6.53,0.18,0.41,-0.14,-3.94,-2.04,0.79,2.77,75.96,0.16,102.04,4.28,6.36,0.8,5.56,352.1
2019,4,12,5.11,5.43,0.68,5.83,0.25,0.6,1.0,-3.41,-1.21,1.76,2.87,72.56,0.01,102.66,2.67,3.78,0.96,2.82,37.8
2019,4,13,3.49,5.52,0.46,7.05,0.19,0.5,2.11,-1.4,0.35,2.24,3.34,78.34,0.02,102.97,4.28,5.34,3.35,1.99,54.4
2019,4,14,3.69,5.65,0.48,6.77,0.21,0.59,3.12,-0.47,1.33,3.08,3.57,78.17,0.0,103.17,3.81,4.8,3.24,1.56,44.6
2019,4,15,5.52,5.62,0.71,5.84,0.27,0.68,3.25,-0.92,1.17,3.26,3.46,75.37,0.0,103.18,3.74,4.88,2.4,2.48,54.7
2019,4,16,5.66,5.67,0.72,5.96,0.29,0.81,4.71,1.4,3.05,4.6,4.11,79.81,0.0,103.07,3.8,4.96,2.73,2.23,61.4
2019,4,17,5.73,5.76,0.72,5.97,0.28,0.91,5.6,2.22,3.91,5.45,4.36,79.91,0.0,103.1,2.77,4.7,1.18,3.52,72.8
2019,4,18,5.6,5.68,0.7,6.25,0.28,0.92,7.91,3.45,5.68,6.54,4.76,74.74,0.0,103.06,2.06,3.0,0.71,2.29,348.2
2019,4,19,4.66,5.35,0.57,6.93,0.24,0.73,7.57,3.87,5.72,6.16,4.89,78.41,0.0,102.95,3.53,5.14,1.34,3.8,321.7
2019,4,20,4.74,5.57,0.58,6.84,0.25,0.77,6.67,3.85,5.26,6.99,4.9,83.17,0.04,102.56,3.15,4.85,1.9,2.95,17.5
2019,4,21,5.9,5.92,0.71,6.11,0.3,0.97,6.54,2.78,4.66,6.41,4.55,78.13,0.0,102.33,4.19,5.25,2.96,2.29,136.5
2019,4,22,4.33,5.82,0.52,7.08,0.25,0.89,8.47,4.82,6.65,7.23,5.28,78.49,0.0,102.39,4.65,5.62,3.24,2.38,227.0
2019,4,23,5.71,5.86,0.67,6.65,0.29,0.97,10.2,4.87,7.54,8.35,5.28,70.68,0.0,102.58,3.37,4.29,0.51,3.78,247.3
2019,4,24,5.53,5.59,0.65,6.72,0.27,0.84,11.89,4.38,8.14,8.97,5.12,61.8,0.0,102.4,3.36,4.97,0.76,4.21,133.2
2019,4,25,3.24,5.27,0.38,7.69,0.19,0.6,10.31,6.82,8.57,8.18,6.17,79.57,0.0,101.89,4.73,5.38,4.14,1.24,107.1
2019,4,26,2.75,5.24,0.32,8.27,0.17,0.57,10.81,8.87,9.84,9.29,7.09,88.53,0.79,101.4,3.24,4.0,1.9,2.1,107.6
2019,4,27,5.74,5.81,0.65,7.18,0.3,0.95,11.01,8.01,9.51,9.95,6.68,82.86,0.06,100.93,4.09,7.7,1.53,6.17,61.8
2019,4,28,6.22,6.24,0.7,5.93,0.3,0.87,5.46,1.8,3.63,6.06,4.29,77.8,0.0,101.86,9.7,11.64,6.08,5.56,73.0
2019,4,29,6.37,6.53,0.71,5.95,0.32,0.84,4.82,0.38,2.6,5.76,3.84,74.01,0.0,102.08,4.43,5.67,3.5,2.17,77.1
2019,4,30,5.92,6.32,0.65,6.29,0.31,0.82,6.27,1.15,3.71,5.95,4.08,70.84,0.0,101.56,3.24,4.07,2.38,1.69,114.6
2019,5,1,6.34,6.54,0.69,6.47,0.33,0.88,8.01,2.52,5.27,7.47,4.59,69.71,1.32,100.05,4.79,8.41,3.25,5.16,215.0
2019,5,2,1.26,6.67,0.14,7.57,0.1,0.28,4.7,3.09,3.9,6.1,4.87,89.46,13.62,98.01,5.87,9.39,1.87,7.52,261.0
2019,5,3,3.99,6.82,0.43,6.95,0.23,0.53,2.05,-2.28,-0.12,3.53,3.25,73.38,0.37,98.91,9.67,11.46,6.49,4.97,290.0
2019,5,4,2.76,6.48,0.29,7.22,0.17,0.41,2.58,0.09,1.34,3.59,3.88,83.68,5.38,99.88,5.28,7.97,3.79,4.18,220.4
2019,5,5,6.13,7.02,0.65,6.26,0.32,0.73,4.85,0.22,2.53,6.14,3.85,73.32,0.1,100.59,3.5,6.12,2.04,4.08,250.6
2019,5,6,6.46,7.01,0.68,6.19,0.34,0.8,6.38,1.11,3.75,6.58,4.1,70.65,0.0,100.96,3.82,5.14,2.43,2.71,178.5
2019,5,7,4.35,6.92,0.45,6.94,0.25,0.65,6.18,2.4,4.29,6.4,4.5,77.14,0.07,100.56,3.67,6.68,0.99,5.69,236.5
2019,5,8,6.03,7.23,0.62,6.45,0.32,0.81,6.21,2.07,4.14,6.38,4.38,76.42,0.04,101.06,5.63,7.66,1.27,6.39,231.1
2019,5,9,7.11,7.2,0.73,6.28,0.37,1.03,8.23,2.75,5.49,7.61,4.61,69.32,0.0,101.3,5.85,8.11,0.74,7.37,101.1
2019,5,10,1.68,6.63,0.17,7.96,0.13,0.41,8.37,7.04,7.7,7.72,6.25,91.27,2.22,100.62,3.96,6.36,2.22,4.14,124.9
2019,5,11,1.92,6.64,0.19,7.89,0.14,0.48,7.49,6.89,7.19,7.14,6.17,95.63,19.54,100.65,3.95,7.41,1.7,5.71,290.0
2019,5,12,6.05,6.86,0.61,7.11,0.33,1.09,8.45,5.69,7.07,8.6,5.62,84.02,0.18,101.55,6.51,8.69,3.08,5.61,248.1
2019,5,13,2.22,6.93,0.22,7.68,0.16,0.57,6.16,4.27,5.22,6.48,5.04,87.8,5.68,102.55,4.63,6.08,2.81,3.27,352.0
2019,5,14,6.76,7.46,0.67,6.72,0.37,1.23,7.67,2.93,5.3,8.15,4.59,73.19,0.64,102.64,4.46,6.2,2.58,3.62,353.7
2019,5,15,7.15,7.54,0.7,6.57,0.38,1.18,8.99,3.03,6.01,9.19,4.63,68.21,0.0,102.63,2.75,3.79,0.86,2.93,40.9
2019,5,16,7.57,7.6,0.74,6.45,0.4,1.34,11.3,2.23,6.77,10.64,4.39,54.38,0.0,102.55,1.47,2.51,0.68,1.83,60.5
2019,5,17,7.36,7.59,0.71,6.76,0.39,1.35,12.22,5.57,8.9,11.54,5.58,65.19,0.0,102.19,3.41,4.15,2.14,2.01,96.9
2019,5,18,7.22,7.49,0.7,6.95,0.38,1.25,13.39,7.16,10.27,12.38,6.26,66.97,0.0,101.75,4.7,5.3,4.06,1.24,102.3
2019,5,19,5.3,7.04,0.51,7.87,0.31,1.12,15.72,10.42,13.07,13.58,7.84,72.06,0.0,101.36,5.21,5.81,4.21,1.6,135.9
2019,5,20,5.14,7.03,0.49,8.42,0.3,1.04,17.66,12.5,15.08,14.71,8.98,73.85,0.07,101.12,3.98,5.78,1.53,4.25,162.3
2019,5,21,5.37,6.95,0.51,8.47,0.31,1.05,17.59,13.05,15.32,15.53,9.37,76.66,0.68,100.88,2.55,3.24,1.43,1.81,141.4
2019,5,22,6.66,7.03,0.63,8.06,0.37,1.25,17.25,12.69,14.97,15.82,9.15,76.08,0.3,100.57,2.08,3.38,0.9,2.48,75.8
2019,5,23,4.99,7.04,0.47,7.99,0.29,1.03,12.08,9.83,10.95,12.03,7.61,86.31,0.46,100.61,6.92,10.3,1.13,9.17,71.8
2019,5,24,2.33,7.2,0.22,8.29,0.17,0.6,10.87,9.11,9.99,10.89,7.21,88.99,3.95,100.61,3.55,7.07,0.08,6.99,111.8
2019,5,25,4.24,7.24,0.39,7.95,0.26,0.94,10.44,8.11,9.28,10.73,6.75,85.7,2.45,99.98,7.53,10.13,2.91,7.22,239.2
2019,5,26,2.84,7.16,0.26,7.98,0.2,0.68,9.61,7.43,8.52,9.54,6.46,86.32,6.54,99.61,8.33,11.31,4.12,7.19,227.3
2019,5,27,3.4,7.7,0.31,8.28,0.24,0.84,10.02,7.48,8.75,10.58,6.48,84.53,0.68,99.73,5.84,9.13,2.56,6.57,242.2
2019,5,28,5.37,7.11,0.49,8.0,0.31,1.18,11.83,9.03,10.43,11.62,7.16,83.64,4.76,100.3,5.25,7.19,2.28,4.91,211.0
2019,5,29,6.07,7.69,0.55,7.44,0.35,1.39,10.8,7.66,9.23,10.83,6.58,81.7,6.77,100.55,6.43,10.03,0.33,9.7,282.4
2019,5,30,7.77,8.3,0.71,6.67,0.42,1.38,10.97,4.15,7.56,11.01,5.06,64.32,0.0,101.73,5.67,8.07,3.85,4.22,230.6
2019,5,31,6.15,7.96,0.56,7.4,0.36,1.25,10.36,6.25,8.3,10.46,5.91,76.56,2.74,101.0,8.83,11.63,4.9,6.73,236.9
2019,6,1,6.42,7.95,0.58,7.42,0.37,1.17,11.45,7.41,9.43,10.89,6.37,77.4,3.62,101.2,7.13,9.08,5.13,3.95,226.6
2019,6,2,4.19,7.72,0.38,8.01,0.26,0.87,11.42,8.96,10.19,11.57,7.1,85.11,0.44,100.79,7.83,9.52,6.1,3.42,261.1
2019,6,3,7.4,7.95,0.66,7.36,0.41,1.41,13.13,6.99,10.06,13.39,6.21,68.66,0.01,101.58,4.0,8.22,0.3,7.92,201.4
2019,6,4,6.74,7.39,0.6,8.23,0.37,1.32,17.14,12.79,14.96,15.49,9.2,76.38,0.09,101.19,7.52,9.44,4.29,5.15,213.2
2019,6,5,6.9,7.21,0.62,8.35,0.37,1.3,19.9,13.85,16.87,16.97,9.79,70.61,0.01,101.39,3.24,4.85,1.18,3.67,205.4
2019,6,6,6.88,7.57,0.61,8.75,0.38,1.4,21.6,14.38,17.99,18.18,10.15,65.0,0.14,101.6,3.27,4.43,2.43,2.0,143.0
2019,6,7,5.93,7.48,0.53,9.05,0.35,1.3,20.16,16.64,18.4,17.64,11.74,81.33,1.57,101.5,4.68,5.96,3.65,2.31,163.5
2019,6,8,6.44,7.53,0.57,9.04,0.38,1.41,20.12,16.49,18.3,17.87,11.62,80.88,2.08,101.41,4.65,5.63,3.63,2.0,183.5
2019,6,9,7.27,8.0,0.64,7.92,0.41,1.55,16.53,12.07,14.3,16.38,8.75,76.05,0.32,101.67,7.17,8.99,5.13,3.86,249.4
2019,6,10,7.27,8.12,0.64,7.56,0.41,1.45,14.89,9.98,12.44,15.25,7.53,73.75,0.01,101.83,6.61,8.47,3.06,5.41,247.8
2019,6,11,4.61,7.68,0.41,8.53,0.29,1.22,15.66,9.58,12.62,15.33,7.36,68.72,20.01,101.88,2.79,5.81,0.5,5.31,91.2
2019,6,12,6.85,7.74,0.6,7.96,0.4,1.71,14.51,10.02,12.27,15.07,7.54,74.91,0.4,101.95,9.62,11.29,6.31,4.98,68.6
2019,6,13,3.76,6.99,0.33,9.03,0.24,1.08,17.1,14.62,15.86,16.53,10.53,85.86,4.14,101.48,8.24,10.74,4.12,6.62,122.9
2019,6,14,2.63,7.15,0.23,9.05,0.17,0.82,15.52,13.84,14.68,16.14,9.82,89.9,1.16,101.29,5.61,8.9,3.51,5.39,265.6
2019,6,15,6.55,7.92,0.57,8.17,0.37,1.49,15.14,11.82,13.48,15.7,8.53,81.25,0.09,101.42,5.86,7.68,3.83,3.85,277.5
2019,6,16,7.61,8.08,0.67,7.76,0.42,1.55,16.39,11.77,14.08,17.0,8.53,75.44,0.03,101.22,2.96,4.49,1.58,2.91,287.9
2019,6,17,7.16,7.82,0.63,7.79,0.4,1.69,15.88,11.81,13.85,15.66,8.57,77.02,0.03,101.08,5.97,8.7,3.5,5.2,266.5
2019,6,18,8.23,8.32,0.72,7.41,0.45,1.65,16.08,12.19,14.13,16.23,8.76,78.64,0.03,101.26,7.62,9.04,5.63,3.41,262.5
2019,6,19,7.05,7.72,0.62,7.8,0.38,1.54,17.27,12.01,14.64,16.47,8.67,72.59,0.0,101.21,5.38,6.86,3.01,3.85,234.9
2019,6,20,6.04,7.72,0.53,8.77,0.35,1.47,19.89,13.8,16.85,18.42,9.88,69.07,1.32,100.85,3.69,4.99,2.29,2.7,173.2
2019,6,21,7.03,7.45,0.61,8.37,0.39,1.65,18.91,15.49,17.2,18.77,11.0,81.26,0.4,100.65,6.08,7.92,4.61,3.31,237.2
2019,6,22,7.6,8.37,0.66,7.6,0.43,1.7,16.0,11.4,13.7,16.71,8.36,75.0,0.22,101.22,8.32,11.79,5.21,6.58,261.7
2019,6,23,6.89,8.28,0.6,7.84,0.39,1.54,16.4,11.38,13.89,17.25,8.27,73.43,0.0,101.92,4.67,5.54,3.92,1.62,262.7
2019,6,24,7.96,8.43,0.7,7.62,0.44,1.68,16.78,10.79,13.78,17.45,7.94,69.42,0.01,102.35,4.86,6.73,3.59,3.14,300.1
2019,6,25,6.0,8.1,0.53,8.05,0.36,1.44,15.78,9.76,12.77,16.19,7.41,68.93,0.01,102.53,2.99,4.19,1.97,2.22,303.3
2019,6,26,3.6,7.28,0.32,8.85,0.24,1.03,15.5,11.98,13.74,15.94,8.63,80.01,7.5,101.6,3.55,4.75,2.47,2.28,119.8
2019,6,27,3.29,7.48,0.29,8.73,0.22,0.83,15.55,12.13,13.84,16.2,8.8,80.62,3.09,100.54,6.09,9.03,2.33,6.7,354.7
2019,6,28,8.04,8.39,0.71,7.26,0.44,1.49,15.78,8.58,12.18,16.6,6.94,63.77,0.0,100.96,7.7,9.18,6.54,2.64,328.5
2019,6,29,6.39,7.88,0.56,7.91,0.37,1.41,15.75,10.6,13.17,16.72,7.97,71.97,0.01,100.65,7.36,9.76,5.87,3.89,288.7
2019,6,30,6.99,7.84,0.62,8.31,0.41,1.64,17.8,13.04,15.42,18.2,9.39,74.63,0.35,100.25,4.94,7.32,1.58,5.74,262.3
2019,7,1,7.17,8.0,0.63,8.13,0.41,1.6,17.56,13.75,15.66,17.94,9.92,78.62,0.13,99.35,10.3,13.2,6.95,6.25,246.9
2019,7,2,5.98,7.72,0.53,8.3,0.36,1.3,16.12,12.75,14.44,16.82,9.25,80.65,3.54,99.58,6.78,8.47,4.58,3.89,261.7
2019,7,3,5.23,8.09,0.46,8.01,0.33,1.17,14.95,7.91,11.43,16.03,6.69,63.79,0.33,100.03,9.6,10.73,7.88,2.85,310.5
2019,7,4,6.83,8.24,0.61,7.67,0.39,1.31,14.15,6.42,10.28,15.99,6.01,60.46,0.06,100.32,6.51,7.21,5.72,1.49,265.4
2019,7,5,5.11,8.06,0.45,7.99,0.32,1.09,12.81,8.71,10.76,14.66,7.1,76.49,7.66,99.12,7.15,10.28,4.76,5.52,164.5
2019,7,6,5.03,7.82,0.45,8.05,0.31,1.04,13.79,10.43,12.11,14.91,7.95,80.71,5.34,99.38,4.95,6.48,3.28,3.2,328.9
2019,7,7,4.96,7.74,0.44,8.17,0.31,1.07,14.47,10.75,12.61,15.55,8.11,78.98,1.51,99.62,2.5,4.01,0.89,3.12,4.0
2019,7,8,5.92,7.74,0.53,8.04,0.35,1.19,15.4,11.28,13.34,16.68,8.38,77.31,0.48,99.83,4.3,5.39,3.35,2.04,43.8
2019,7,9,2.89,7.49,0.26,8.68,0.2,0.71,13.83,11.14,12.49,15.99,8.26,84.06,2.2,100.21,6.44,7.32,4.87,2.45,24.9
2019,7,10,5.11,7.67,0.46,8.17,0.3,1.03,15.68,10.99,13.33,17.45,8.18,74.4,0.46,100.31,4.73,6.67,1.99,4.68,22.0
2019,7,11,3.41,6.96,0.31,8.25,0.21,0.77,13.97,9.06,11.51,16.51,7.22,72.68,0.24,100.49,4.38,6.0,0.74,5.26,65.0
2019,7,12,5.87,7.66,0.53,7.94,0.33,1.11,14.65,8.8,11.73,16.17,7.07,68.8,0.29,100.58,3.15,4.01,0.22,3.79,289.5
2019,7,13,6.25,7.68,0.57,8.12,0.36,1.21,16.17,10.11,13.14,17.62,7.74,68.97,0.19,100.52,2.9,3.47,1.99,1.48,317.9
2019,7,14,6.02,7.5,0.55,8.01,0.34,1.14,14.85,9.63,12.24,17.18,7.43,71.48,0.47,100.81,2.7,3.93,0.65,3.28,53.6
2019,7,15,4.79,7.18,0.44,8.39,0.28,0.93,16.7,11.42,14.06,18.25,8.41,71.88,0.37,100.64,3.65,6.26,2.67,3.59,219.5
2019,7,16,3.98,6.88,0.37,8.48,0.25,0.89,15.69,12.79,14.24,15.76,9.21,83.0,8.99,100.37,6.31,8.63,3.37,5.26,153.0
2019,7,17,6.39,7.14,0.59,7.93,0.35,1.12,17.41,13.11,15.26,18.05,9.41,77.2,0.83,100.55,4.43,5.55,2.85,2.7,61.5
2019,7,18,6.86,7.21,0.64,8.02,0.37,1.24,18.17,13.05,15.61,18.96,9.35,73.2,0.04,100.63,4.83,5.79,3.24,2.55,353.9
2019,7,19,6.69,7.41,0.63,7.96,0.37,1.25,18.63,13.29,15.96,19.28,9.5,72.31,0.0,100.67,5.55,7.23,3.55,3.68,340.2
2019,7,20,6.97,7.16,0.66,7.94,0.37,1.21,19.21,13.51,16.36,20.16,9.62,71.29,0.0,101.09,3.72,4.35,3.09,1.26,326.5
2019,7,21,6.66,7.05,0.63,8.27,0.36,1.19,20.93,13.54,17.24,21.8,9.62,64.89,0.0,101.32,2.28,4.51,0.15,4.36,214.2
2019,7,22,2.94,6.67,0.28,9.02,0.2,0.74,19.96,14.8,17.38,20.72,10.43,72.98,0.9,101.13,3.16,5.84,0.45,5.39,152.5
2019,7,23,6.38,6.79,0.61,8.44,0.35,1.31,20.41,14.94,17.68,21.82,10.54,72.77,0.09,101.19,3.79,5.97,1.36,4.61,330.6
2019,7,24,6.62,6.94,0.64,8.55,0.36,1.33,20.99,15.96,18.48,22.05,11.23,74.43,0.05,101.28,4.64,6.26,3.76,2.5,309.5
2019,7,25,6.52,6.83,0.63,8.42,0.36,1.4,20.57,15.44,18.01,21.85,10.86,73.37,0.05,101.5,4.23,6.3,2.2,4.1,46.8
2019,7,26,6.12,6.81,0.6,8.95,0.35,1.37,21.66,17.07,19.37,22.69,12.0,75.9,0.04,101.76,4.52,5.74,2.69,3.05,68.9
2019,7,27,6.51,6.73,0.64,8.79,0.35,1.4,23.88,17.29,20.58,23.87,12.24,68.62,0.01,101.55,3.8,5.26,1.08,4.18,63.3
2019,7,28,6.25,6.75,0.62,9.06,0.36,1.59,24.12,16.74,20.43,24.2,11.89,64.33,0.18,100.99,4.14,9.09,0.77,8.32,55.1
2019,7,29,6.48,6.84,0.64,8.33,0.35,1.47,18.17,10.68,14.42,20.94,7.99,62.27,0.35,100.93,3.96,7.61,0.49,7.12,83.5
2019,7,30,4.55,6.72,0.45,8.37,0.26,1.04,15.4,9.44,12.42,18.56,7.4,68.27,5.92,100.83,7.43,9.0,3.71,5.29,34.2
2019,7,31,5.03,6.41,0.51,8.2,0.29,1.07,15.74,9.38,12.56,18.35,7.3,66.78,0.19,100.97,5.36,8.49,1.01,7.48,5.6
2019,8,1,5.61,6.58,0.57,7.99,0.3,1.1,15.72,9.0,12.36,18.88,7.11,64.84,0.0,101.04,2.66,3.87,0.79,3.08,27.9
2019,8,2,5.14,6.51,0.53,8.31,0.28,1.04,16.42,9.79,13.11,18.55,7.51,65.29,0.12,100.78,4.97,6.93,3.2,3.73,4.2
2019,8,3,4.52,6.49,0.47,8.1,0.25,0.92,14.04,8.4,11.22,17.23,6.84,69.33,0.26,100.79,4.69,6.64,2.99,3.65,15.3
2019,8,4,4.27,6.33,0.44,8.1,0.24,0.79,14.27,7.82,11.04,17.14,6.58,65.69,0.2,100.72,4.4,5.37,3.28,2.09,341.3
2019,8,5,6.38,6.71,0.67,7.54,0.34,1.14,15.92,9.21,12.57,17.54,7.31,65.51,0.0,100.44,7.06,9.26,5.03,4.23,304.9
2019,8,6,4.33,6.23,0.46,8.66,0.26,0.93,16.63,13.76,15.2,17.25,9.82,83.36,5.17,100.3,3.63,6.31,1.92,4.39,253.5
2019,8,7,4.35,5.8,0.46,8.53,0.25,0.88,16.75,13.29,15.02,18.31,9.53,80.53,1.66,100.16,1.86,2.89,0.63,2.26,139.1
2019,8,8,4.04,5.86,0.43,8.38,0.24,0.81,17.34,12.75,15.04,18.25,9.21,75.35,0.54,100.12,1.77,2.94,0.64,2.3,236.1
